date,name,category,value
2017-11-01,"National Atlas of Wales",some,1
2017-11-01,pearls,some,1
2017-11-01,mussels,some,1
2017-11-01,"Hoddinott, Alun",some,1
2017-11-01,"Welsh Language Board",some,1
2017-11-01,capitalism,some,3
2017-11-01,"Brith gof",some,1
2017-11-01,Roads,some,2
2017-11-01,"National Film and Video Archive",some,1
2017-11-01,"Welsh images",some,1
2017-11-01,"copper mining",some,1
2017-11-01,"Cale, John",some,1
2017-11-01,"English language",some,2
2017-11-01,"young offenders",some,1
2017-11-01,"Irish studies",some,1
2017-11-01,"Hubble Space Telescope",some,1
2017-11-01,"space technology",some,1
2017-11-01,"Labour Party",some,5
2017-11-01,"Campaign for Quality Television, Wales",some,1
2017-11-01,"National Health Service",some,1
2017-11-01,Nature,some,1
2017-11-01,Palaeontology,some,1
2017-11-01,exhibitions,some,5
2017-11-01,"Davies, Idris",some,1
2017-11-01,historiography,some,1
2017-11-01,"Basque language teaching",some,1
2017-11-01,euskera,some,1
2017-11-01,"fossil fuels",some,2
2017-11-01,"International Curriculum",some,1
2017-11-01,"international baccalaureate",some,1
2017-11-01,citizenship,some,1
2017-11-01,"civil society",some,1
2017-11-01,"radar installations",some,1
2017-11-01,"European High-Technology Confederation",some,2
2017-11-01,inter-regionalism,some,1
2017-11-01,"Guillem Nadal Blanes diplomat, poet, translator",some,1
2017-11-01,"National Museum of Wales",some,1
2017-11-01,"British identity",some,2
2017-11-01,"National Library of Wales",some,4
2017-11-01,"anti-Welsh journalism",some,1
2017-11-01,Nationalism,some,2
2017-11-01,republicanism,some,1
2017-11-01,"Webb, Harri",some,1
2017-11-01,"Goble, Anthony",some,1
2017-11-01,"papurau bro",some,1
2017-11-01,"Arabic fiction",some,3
2017-11-01,"Mahfouz, Naguib",some,1
2017-11-01,"Heno (tv programme)",some,1
2017-11-01,Journalism,some,1
2017-11-01,Media,some,2
2017-11-01,"Gaelic (Scottish)",some,1
2017-11-01,infrastructure,some,3
2017-11-01,"Cymro, Y/ The Welshman",some,1
2017-11-01,Crafts,some,1
2017-11-01,Portuguese,some,1
2017-11-01,Wines,some,1
2017-11-01,local,some,1
2017-11-01,cartoons,some,6
2017-11-01,"Gaia theory",some,1
2017-11-01,Arabs,some,2
2017-11-01,"market economy",some,1
2017-11-01,"London Welsh",some,1
2017-11-01,esperanto,some,1
2017-11-01,globalisation,some,2
2017-11-01,"Cwmni, Y",some,1
2017-11-01,"Davidsson, Kristjan",some,1
2017-11-01,"Countryside Council for Wales",some,1
2017-11-01,"Gulf War",some,1
2017-11-01,"Garden Festival Wales",some,3
2017-11-01,"Usk barrage",some,1
2017-11-01,"young people",some,1
2017-11-01,homelessness,some,1
2017-11-01,"census 1991",some,3
2017-11-01,"National Curriculumeducation",some,1
2017-11-01,Photography,some,1
2017-11-01,"brass bands",some,1
2017-11-01,"Hughes, Sam",some,1
2017-11-01,ophicleide,some,1
2017-11-01,animals,some,3
2017-11-01,"animal welfare",some,2
2017-11-01,inuit,some,1
2017-11-01,"demographic change",some,1
2017-11-01,Europe,some,2
2017-11-01,"Property Act campaign",some,1
2017-11-01,housing,some,3
2017-11-01,Eisteddfod,some,1
2017-11-01,crafts,some,1
2017-11-01,"Carribean literature",some,1
2017-11-01,"James, CLR",some,1
2017-11-01,Hymns,some,1
2017-11-01,"Williams, William (Pantycelyn)",some,1
2017-11-01,surgery,some,1
2017-11-01,"Jones, Thomas (1756-1820)",some,1
2017-11-01,"Lloyd Jones, Mary",some,1
2017-11-01,"Wrecsam Council of Action",some,2
2017-11-01,towns,some,1
2017-11-01,"Royal College of Midwives",some,1
2017-11-01,"mystical experiences",some,1
2017-11-01,"oxygen deficiency",some,1
2017-11-01,"Coal industry",some,3
2017-11-01,Communism,some,1
2017-11-01,"Melrose, Andrew",some,1
2017-11-01,windmills,some,1
2017-11-01,"Parry, Gwenlyn",some,1
2017-11-01,Crime,some,2
2017-11-01,media,some,3
2017-11-01,tragedy,some,1
2017-11-01,"cultural rights",some,1
2017-11-01,"Wright, Frank Lloyd",some,1
2017-11-01,"Butler, Lady Eleanor",some,1
2017-11-01,"Llangollen, Ladies of",some,1
2017-11-01,"Ponsonby, Sarah",some,1
2017-11-01,"Easter Rising 1916",some,1
2017-11-01,"American culture",some,1
2017-11-01,"wind power",some,2
2017-11-01,"Owen, Gwenith",some,1
2017-11-01,theatrewomen,some,1
2017-11-01,post-modernism,some,1
2017-11-01,"Meibion Glyndwr",some,2
2017-11-01,"Zobole, Ernest",some,1
2017-11-01,postmodernism,some,1
2017-11-01,Inuit,some,1
2017-11-01,"Kuptana, Rosemarie",some,1
2017-11-01,elections,some,1
2017-11-01,"International Children's Theatre Festival",some,1
2017-11-01,patriotism,some,1
2017-11-01,"The South Wales race riots 1919",some,1
2017-11-01,Kickapoo,some,1
2017-11-01,"Norwegian literature",some,2
2017-11-01,"Katte, Hans Hermann",some,1
2017-11-01,ferns,some,1
2017-11-01,"Local Jigsaw Campaign",some,1
2017-11-01,"Earth Summit",some,1
2017-11-01,"climate change",some,4
2017-11-01,"native Americans",some,1
2017-11-01,"Colombus, Christopher",some,1
2017-11-01,Identity,some,1
2017-11-01,"Gaelic, Scottish",some,2
2017-11-01,"Methodist Revival",some,1
2017-11-01,religious,some,2
2017-11-01,vegetarianism,some,1
2017-11-01,Minorities,some,4
2017-11-01,Catalan,some,1
2017-11-01,"Choice and Diversity White Paper",some,1
2017-11-01,"Patten, John",some,1
2017-11-01,"Jones, Bedwyr Lewis",some,1
2017-11-01,"Archer, Jeffrey",some,1
2017-11-01,languages,some,3
2017-11-01,hindi,some,1
2017-11-01,urdu,some,1
2017-11-01,"Needham, Joseph",some,1
2017-11-01,"Thatcher, Margaret",some,1
2017-11-01,"evolution, human",some,1
2017-11-01,"extinction theory",some,1
2017-11-01,"Casey, Gerard",some,1
2017-11-01,anti-Semitism,some,1
2017-11-01,"Jewish Chronicle, The",some,1
2017-11-01,Tunis,some,1
2017-11-01,"Welsh Women's Aid",some,1
2017-11-01,"Swansea-City of Literature",some,1
2017-11-01,"Maastricht Treaty",some,2
2017-11-01,"Manifesto 1992",some,1
2017-11-01,"contaminated land",some,1
2017-11-01,Industry,some,1
2017-11-01,training,some,1
2017-11-01,"Lewis, Edward Morland",some,1
2017-11-01,"art criticsim",some,1
2017-11-01,"Puddicombe, Anne Adaliza",some,1
2017-11-01,"Raine, Allen, pseud",some,1
2017-11-01,"Welsh Distributist Movement",some,1
2017-11-01,"political identity'Conservative Pary",some,1
2017-11-01,"assaults against police",some,1
2017-11-01,"Caernarfon case",some,1
2017-11-01,MI5,some,1
2017-11-01,oil,some,1
2017-11-01,gas,some,1
2017-11-01,Guidebooks,some,1
2017-11-01,"Bowen, W.G.",some,1
2017-11-01,theology,some,1
2017-11-01,bird-watching,some,1
2017-11-01,ornithology,some,1
2017-11-01,"Welsh Arts Festival",some,1
2017-11-01,"San Francisco",some,1
2017-11-01,"Dwr Cymru",some,1
2017-11-01,"regional government",some,1
2017-11-01,"Waale, Kim",some,1
2017-11-01,jazz,some,2
2017-11-01,imperialism,some,1
2017-11-01,"Broadcasting Council for Wales",some,1
2017-11-01,"Zeit, Die",some,1
2017-11-01,"Chomsky, Noam",some,2
2017-11-01,"Grandjean, Lee",some,1
2017-11-01,"Magistrates Courts",some,1
2017-11-01,"cultural meaning",some,1
2017-11-01,china,some,1
2017-11-01,"Welsh dressers",some,1
2017-11-01,Phrenology,some,1
2017-11-01,libraries,some,1
2017-11-01,galleries,some,1
2017-11-01,"tin working",some,1
2017-11-01,"Royal Commission for ancient and HIstoric Monuments Wales",some,1
2017-11-01,exploration,some,1
2017-11-01,"travel writing",some,4
2017-11-01,magazines,some,3
2017-11-01,"small nations",some,1
2017-11-01,"Ned Thomas",some,2
2017-11-01,satire,some,1
2017-11-01,festivals,some,3
2017-11-01,books,some,8
2017-11-01,missionaries,some,1
2017-11-01,"Welsh Keywords (series)",some,23
2017-11-01,geography,some,2
2017-11-01,geology,some,1
2017-11-01,"birds of prey",some,1
2017-11-01,ecology,some,4
2017-11-01,"Contemporary Art Society for Wales",some,1
2017-11-01,studios,some,1
2017-11-01,documentary,some,1
2017-11-01,cinema,some,2
2017-11-01,divorce,some,1
2017-11-01,referenda,some,1
2017-11-01,Freud,some,1
2017-11-01,aircraft,some,1
2017-11-01,coalmining,some,2
2017-11-01,research,some,1
2017-11-01,funding,some,1
2017-11-01,HEFCW,some,1
2017-11-01,"Y Byd",some,1
2017-11-01,"Dai Smith",some,1
2017-11-01,"El sueno existe",some,1
2017-11-01,riots,some,2
2017-11-01,storytelling,some,2
2017-11-01,folklore,some,3
2017-11-01,"mental health",some,2
2017-11-01,psychiatry,some,1
2017-11-01,performance,some,2
2017-11-01,"Jesus Christ",some,1
2017-11-01,Easter,some,1
2017-11-01,independence,some,2
2017-11-01,museums,some,5
2017-11-01,parenthood,some,1
2017-11-01,rurality,some,1
2017-11-01,homophobia,some,1
2017-11-01,writing,some,1
2017-11-01,Welshness,some,1
2017-11-01,refugees,some,3
2017-11-01,Mabinogi,some,1
2017-11-01,dance,some,3
2017-11-01,"Arts Council Wales",some,1
2017-11-01,"Aung San Suu Kyi",some,1
2017-11-01,languge,some,1
2017-11-01,Sanskrit,some,1
2017-11-01,"South Africa",some,1
2017-11-01,"African National Congress",some,1
2017-11-01,"Nelson Mandela",some,1
2017-11-01,"prisoners of war",some,1
2017-11-01,"Basque Country",some,1
2017-11-01,neoliberalism,some,1
2017-11-01,prison,some,1
2017-11-01,rehabilitation,some,2
2017-11-01,"Welsh Assembly Government",some,1
2017-11-01,people,some,1
2017-11-01,"Focus on (series)",some,48
2017-11-01,drones,some,1
2017-11-01,militarism,some,1
2017-11-01,"Swansea City FC",some,1
2017-11-01,Cornwall,some,1
2017-11-01,charity,some,2
2017-11-01,"political independence",some,2
2017-11-01,postcards,some,1
2017-11-01,travel,some,4
2017-11-01,censorship,some,1
2017-11-01,"missing persons",some,1
2017-11-01,place,some,2
2017-11-01,"coastal path",some,21
2017-11-01,"Retracing Wales (series)",some,21
2017-11-01,EU,some,3
2017-11-01,"Spanish Civil War",some,2
2017-11-01,MMA,some,1
2017-11-01,sport,some,2
2017-11-01,sustainability,some,5
2017-11-01,suffering,some,1
2017-11-01,community,some,1
2017-11-01,"liquefied natural gas",some,1
2017-11-01,energy,some,4
2017-11-01,burlesque,some,1
2017-11-01,"St David's Day",some,1
2017-11-01,parades,some,1
2017-11-01,enclaves,some,1
2017-11-01,exclaves,some,1
2017-11-01,mining,some,8
2017-11-01,disability,some,2
2017-11-01,film,some,1
2017-11-01,blacklisting,some,1
2017-11-01,waste,some,1
2017-11-01,alcohol,some,2
2017-11-01,"Stephen Spender",some,1
2017-11-01,homosexuality,some,1
2017-11-01,nazism,some,1
2017-11-01,famine,some,1
2017-11-01,"Soviet Union",some,1
2017-11-01,"Gareth Jones",some,1
2017-11-01,"Bill Evans",some,1
2017-11-01,"Owen Martell",some,1
2017-11-01,policing,some,1
2017-11-01,poet,some,1
2017-11-01,"Conran, Tony",some,1
2017-11-01,"roller derby",some,1
2017-11-01,militarisation,some,1
2017-11-01,wool,some,2
2017-11-01,welfare,some,1
2017-11-01,memoir,some,2
2017-11-01,steelworking,some,1
2017-11-01,"Ince Report",some,1
2017-11-01,folk,some,1
2017-11-01,"bedroom tax",some,1
2017-11-01,"social housing",some,1
2017-11-01,fracking,some,2
2017-11-01,"open cast mining",some,1
2017-11-01,regeneration,some,1
2017-11-01,destruction,some,1
2017-11-01,"Ivor Davies",some,2
2017-11-01,botany,some,1
2017-11-01,parks,some,1
2017-11-01,longing,some,1
2017-11-01,UN,some,1
2017-11-01,food,some,1
2017-11-01,currency,some,1
2017-11-01,desing,some,1
2017-11-01,iconography,some,1
2017-11-01,federalism,some,1
2017-11-01,"Planet Young Writers (series)",some,4
2017-11-01,windfarms,some,1
2017-11-01,"renewable energy",some,1
2017-11-01,Japan,some,1
2017-11-01,"Welsh Government",some,1
2017-11-01,drugs,some,1
2017-11-01,"French philosophy",some,1
2017-11-01,"Nigel Jenkins",some,1
2017-11-01,passion,some,1
2017-11-01,CND,some,1
2017-11-01,punk,some,1
2017-11-01,tsunami,some,1
2017-11-01,"natural disasters",some,1
2017-11-01,"manic street preachers",some,1
2017-11-01,cross-dressing,some,1
2017-11-01,"Rebecca Riots",some,1
2017-11-01,inquality,some,1
2017-11-01,"scottish independence",some,3
2017-11-01,"miners' strike",some,1
2017-11-01,ageing,some,1
2017-11-01,NHS,some,2
2017-11-01,austerity,some,2
2017-11-01,Nazism,some,1
2017-11-01,technology,some,1
2017-11-01,counterculture,some,1
2017-11-01,Utopia,some,1
2017-11-01,"Abse, Dannie",some,1
2017-11-01,obesity,some,1
2017-11-01,running,some,1
2017-11-01,"indigenous people",some,2
2017-11-01,tin,some,1
2017-11-01,minorities,some,1
2017-11-01,government,some,1
2017-11-01,surrealism,some,1
2017-11-01,"Cluysenar, Anne",some,1
2017-11-01,futurism,some,1
2017-11-01,"The Troubles",some,1
2017-11-01,genocide,some,1
2017-11-01,sex,some,1
2017-11-01,"Evans, Meredydd",some,1
2017-11-01,"Davies, John",some,1
2017-11-01,"community development",some,1
2017-11-01,"rural poverty",some,1
2017-11-01,"general election",some,3
2017-11-01,"Leanne Wood",some,1
2017-11-01,USA,some,1
2017-11-01,persecution,some,1
2017-11-01,"Francisco Franco",some,1
2017-11-01,"Industrial Engineers of Madrid Rugby Football Club",some,1
2017-11-01,"Osi Rhys Osmond",some,1
2017-11-01,"magazines funding",some,1
2017-11-01,Shakespeare,some,1
2017-11-01,rental,some,1
2017-11-01,legislation,some,2
2017-11-01,childbirth,some,1
2017-11-01,Paraguay,some,1
2017-11-01,Guaraní,some,1
2017-11-01,"Venice Biennale",some,1
2017-11-01,psychedelia,some,1
2017-11-01,"Gruff Rhys",some,1
2017-11-01,"Jeremy Corbyn",some,1
2017-11-01,"Aneurin Bevan",some,1
2017-11-01,"Theatr Genedlaethol",some,1
2017-11-01,ritual,some,1
2017-11-01,shame,some,1
2017-11-01,"space industry",some,1
2017-11-01,emigration,some,2
2017-11-01,"red thread",some,1
2017-11-01,philosophy,some,1
2017-11-01,"EU Referendum",some,1
2017-11-01,democracy,some,4
2017-11-01,teachers,some,1
2017-11-01,class,some,1
2017-11-01,Llandudno,some,1
2017-11-01,Brexit,some,6
2017-11-01,"left-wing politics",some,1
2017-11-01,chickens,some,1
2017-11-01,Treorchy,some,1
2017-11-01,family,some,1
2017-11-01,exile,some,1
2017-11-01,"US presedential election",some,1
2017-11-01,"Assembly election",some,1
2017-11-01,"Easter Rising",some,1
2017-11-01,"trade unions",some,1
2017-11-01,"collective action",some,1
2017-11-01,romanticism,some,1
2017-11-01,Newport,some,1
2017-11-01,chartism,some,1
2017-11-01,"auto-destructive art",some,1
2017-11-01,cuddle,some,1
2017-11-01,hug,some,1
2017-11-01,Greece,some,1
2017-11-01,"ancient history",some,1
2017-11-01,Syriza,some,1
2017-11-01,internationalism,some,1
2017-11-01,Liverpool,some,1
2017-11-01,slavery,some,2
2017-11-01,"Llandaff Cathedral",some,1
2017-11-01,"Jacob Epstein",some,1
2017-11-01,Tosta,some,1
2017-11-01,archipelago,some,1
2017-11-01,"contemporary craft",some,1
2017-11-01,exhibition,some,1
2017-11-01,hybridity,some,1
2017-11-01,"Chilcot Inquiry",some,1
2017-11-01,"Iraq War",some,2
2017-11-01,"War on Terror",some,1
2017-11-01,"Tony Blair",some,2
2017-11-01,"Aberfan disaster",some,1
2017-11-01,"Tribunal of Enquiry (Aberfan)",some,1
2017-11-01,"Cardiff Council",some,1
2017-11-01,"contemporary art",some,2
2017-11-01,knowing,some,1
2017-11-01,"Welsh folk tales",some,1
2017-11-01,"United States",some,2
2017-11-01,"Elections (US)",some,1
2017-11-01,"referendum (EU)",some,1
2017-11-01,"European Wales",some,1
2017-11-01,Scotland,some,1
2017-11-01,"Referendum (EU)",some,1
2017-11-01,"Chilcot Report",some,1
2017-11-01,"professional wrestling",some,1
2017-11-01,WWE,some,1
2017-11-01,"Mike Kelley",some,1
2017-11-01,autism,some,1
2017-11-01,"Fay Godwin",some,1
2017-11-01,activism,some,2
2017-11-01,"far right",some,2
2017-11-01,Republicanism,some,1
2017-11-01,Labour,some,1
2017-11-01,"Antonio Gramsci",some,1
2017-11-01,utopianism,some,1
2017-11-01,Senedd,some,1
2017-11-01,space,some,1
2017-11-01,"pop culture",some,1
2017-11-01,"folk custom",some,1
2017-11-01,internet,some,1
2017-11-01,corruption,some,1
2017-11-01,"anti-apartheid movement",some,1
2017-11-01,"Welsh Anti-Apartheid Movement",some,1
2017-11-01,"literary networks",some,1
2017-11-01,"Welsh government",some,1
2017-11-01,PISA,some,1
2017-11-01,"Byw Celwydd",some,1
2017-11-01,review,some,2
2017-11-01,"Paul Eastwood",some,1
2017-11-01,fables,some,1
2017-11-01,story,some,1
2017-11-01,"European Union",some,1
2017-11-01,laguages,some,1
2017-11-01,LGBT+,some,1
2017-11-01,discrimination,some,2
2017-11-01,"Iwan Llwyd",some,1
2017-11-01,"Rhian E. Jones",some,1
2017-11-01,"Manic Street Preachers",some,1
2017-11-01,"popular music",some,1
2017-11-01,"media review",some,1
2017-11-01,marxism,some,1
2017-11-01,bourgeosie,some,1
2017-11-01,crachach,some,1
2017-11-01,civics,some,1
2017-11-01,"Tony Bianchi",some,1
2017-11-01,"Thomas Morris",some,1
2017-11-01,"Gods and Kings",some,1
2017-11-01,"National Theatre Wales",some,1
2017-11-01,"Mind Cymru",some,1
2017-11-01,"Sherman Theatre",some,1
2017-11-01,"Paul Whittaker",some,1
2017-11-01,"visual culture",some,1
2017-11-01,"Glynn Vivian Art Gallery",some,1
2017-11-01,Oxbridge,some,1
2017-11-01,"high education",some,1
2017-11-01,"Reading between the lines (series)",some,1
2018-02-01,socialism,some,9
2018-02-01,nationalism,some,23
2018-02-01,"United Nations",some,1
2018-02-01,peacekeeping,some,1
2018-02-01,culture,some,20
2018-02-01,"commune movement",some,1
2018-02-01,"Jones, Jack",some,1
2018-02-01,"steel industry",some,3
2018-02-01,"Verdi, Guiseppe",some,1
2018-02-01,music,some,19
2018-02-01,"Eye on Wales (series)",some,27
2018-02-01,"Welsh Office",some,1
2018-02-01,"social accounting",some,1
2018-02-01,rugby,some,6
2018-02-01,poem,some,487
2018-02-01,broadcasting,some,19
2018-02-01,"future of broadcasting, the (symposium)",some,7
2018-02-01,regionalism,some,1
2018-02-01,translation,some,8
2018-02-01,"Welsh language",some,27
2018-02-01,"Wagner, Richard",some,1
2018-02-01,"small press publications",some,1
2018-02-01,"Roberts, Kate",some,4
2018-02-01,eisteddfodau,some,2
2018-02-01,"Griffiths, Ivander",some,1
2018-02-01,"radio, commercial",some,1
2018-02-01,press,some,1
2018-02-01,"Welsh London",some,1
2018-02-01,economy,some,1
2018-02-01,coal,some,4
2018-02-01,industry,some,6
2018-02-01,collieries,some,1
2018-02-01,"Adams, Norman",some,1
2018-02-01,"Forestry Commission",some,2
2018-02-01,forestry,some,2
2018-02-01,crime-writing,some,1
2018-02-01,"detective stories",some,1
2018-02-01,thrillers,some,1
2018-02-01,"Regional Employment Premium",some,1
2018-02-01,"Cymdeithas yr Iaith",some,5
2018-02-01,"road signs",some,2
2018-02-01,"Welsh Language Society",some,6
2018-02-01,consortium,some,1
2018-02-01,"local authorities",some,1
2018-02-01,building,some,1
2018-02-01,bilingualism,some,14
2018-02-01,language,some,63
2018-02-01,protest,some,7
2018-02-01,Irish,some,1
2018-02-01,Hebrew,some,1
2018-02-01,literature,some,34
2018-02-01,"University of Wales",some,3
2018-02-01,freedom,some,1
2018-02-01,peace,some,2
2018-02-01,revolution,some,2
2018-02-01,Brittany,some,1
2018-02-01,learning,some,1
2018-02-01,"Living in Wales (series)",some,8
2018-02-01,"Wordsworth, William",some,1
2018-02-01,design,some,1
2018-02-01,borders,some,1
2018-02-01,"Anand, Mulk Raj",some,1
2018-02-01,"College of Europe",some,1
2018-02-01,"Thomas, Dylan",some,2
2018-02-01,education,some,32
2018-02-01,radio,some,7
2018-02-01,"Radio Free Scotland",some,1
2018-02-01,schools,some,2
2018-02-01,"House of Commons",some,1
2018-02-01,"Welsh affairs",some,2
2018-02-01,parliament,some,1
2018-02-01,"Basque nationalism",some,1
2018-02-01,"Burgos trials",some,1
2018-02-01,ETA,some,3
2018-02-01,"Euzkadi Ta Azkatasuna",some,3
2018-02-01,"national characteristics",some,2
2018-02-01,Welshman,some,2
2018-02-01,characteristics,some,2
2018-02-01,.,some,1
2018-02-01,arts,some,11
2018-02-01,"Welsh Arts Council",some,3
2018-02-01,newspapers,some,9
2018-02-01,"Cardiff people's paper",some,1
2018-02-01,"press, reporting",some,1
2018-02-01,"Reporting Wales",some,1
2018-02-01,"Times, the",some,1
2018-02-01,"Western Mail",some,2
2018-02-01,"London Welshman",some,1
2018-02-01,"magazines, Wales",some,2
2018-02-01,Radical,some,1
2018-02-01,"Anglo-Welsh Review",some,1
2018-02-01,"Dock Leaves",some,3
2018-02-01,"Richards, Ceri",some,1
2018-02-01,art,some,62
2018-02-01,Gastarbeiter,some,1
2018-02-01,co-operatives,some,1
2018-02-01,Kibbutzim,some,1
2018-02-01,"World War I",some,5
2018-02-01,leadmines,some,1
2018-02-01,"public opinion",some,2
2018-02-01,"slate industry",some,4
2018-02-01,"Welsh literature",some,4
2018-02-01,Commonwealth,some,1
2018-02-01,"Anglo-Welsh literature",some,16
2018-02-01,"Unamuno, Miguel de",some,1
2018-02-01,"legal system",some,3
2018-02-01,police,some,6
2018-02-01,law,some,17
2018-02-01,"civil liberties",some,1
2018-02-01,"penal system",some,2
2018-02-01,"remand system",some,1
2018-02-01,"Powys, John Cowper",some,1
2018-02-01,devolution,some,33
2018-02-01,pseudonymous,some,1
2018-02-01,"Scottish Gaeldom (series)",some,1
2018-02-01,"Gaelic language",some,1
2018-02-01,crofting,some,1
2018-02-01,"Gaelic music",some,1
2018-02-01,publishing,some,20
2018-02-01,"Welsh Books Council",some,1
2018-02-01,transport,some,2
2018-02-01,"National Arts Centre",some,2
2018-02-01,politics,some,50
2018-02-01,"National Eisteddfod",some,3
2018-02-01,"Meyer, Carl",some,1
2018-02-01,recording,some,1
2018-02-01,radicalism,some,2
2018-02-01,containerisation,some,1
2018-02-01,standardisation,some,1
2018-02-01,television,some,17
2018-02-01,women,some,11
2018-02-01,"motorway travel",some,1
2018-02-01,"higher education",some,6
2018-02-01,UNESCO,some,3
2018-02-01,"Symposium of Linguisitic and Cultural Diversity",some,2
2018-02-01,poetry,some,45
2018-02-01,"English literature",some,2
2018-02-01,"Breton nationalism",some,1
2018-02-01,"oil industry",some,1
2018-02-01,"adult education",some,2
2018-02-01,Immigration,some,2
2018-02-01,Haganah,some,1
2018-02-01,"Common Market",some,6
2018-02-01,EEC,some,6
2018-02-01,"Lewis, Saunders",some,11
2018-02-01,"Jenkins, John",some,1
2018-02-01,"children's books",some,1
2018-02-01,"Aitmatov, Chingiz",some,1
2018-02-01,"Suleimenov, Olijas",some,1
2018-02-01,"Simachko, Maurice",some,1
2018-02-01,"Nurpeissov, Abdizhamil",some,1
2018-02-01,russian,some,1
2018-02-01,"Hughes, John",some,1
2018-02-01,"humour, Russian",some,1
2018-02-01,"College of the Nationalities",some,1
2018-02-01,history,some,7
2018-02-01,"Indonesian embassy",some,1
2018-02-01,"Howard League for Penal Reform, The",some,1
2018-02-01,"Coombes, Bert",some,1
2018-02-01,"Solzhenitsyn, Aleksandr Isayevich",some,2
2018-02-01,"Aberdare report",some,1
2018-02-01,dialect,some,3
2018-02-01,"language learning",some,3
2018-02-01,Welsh,some,12
2018-02-01,"minority group",some,1
2018-02-01,"minority group culture",some,1
2018-02-01,Basque,some,2
2018-02-01,army,some,1
2018-02-01,"Royal Welch Fusiliers",some,1
2018-02-01,"Goodwin, Geraint",some,1
2018-02-01,"Flemish universities",some,2
2018-02-01,"Dutch language",some,2
2018-02-01,universities,some,5
2018-02-01,Gwenallt,some,1
2018-02-01,"language, scientific",some,1
2018-02-01,science,some,3
2018-02-01,Corsica,some,1
2018-02-01,"separatist movements",some,1
2018-02-01,"Trade unions",some,1
2018-02-01,"Cornish language",some,1
2018-02-01,"Comprehensive education",some,1
2018-02-01,"Humphreys, E.O.",some,1
2018-02-01,"broadcasting (Wales)",some,3
2018-02-01,"commercial radio",some,2
2018-02-01,"Swansea Sound Ltd",some,1
2018-02-01,Romanticism,some,1
2018-02-01,tourism,some,7
2018-02-01,romantic,some,1
2018-02-01,"Peacock, Thomas Love",some,1
2018-02-01,"British Labour Party",some,1
2018-02-01,"Labour Party, Scottish",some,1
2018-02-01,"Wales in art",some,1
2018-02-01,engraving,some,1
2018-02-01,painting,some,5
2018-02-01,"local government",some,5
2018-02-01,Christianity,some,3
2018-02-01,farming,some,7
2018-02-01,nonconformity,some,2
2018-02-01,religion,some,5
2018-02-01,sociology,some,2
2018-02-01,"Community councils",some,1
2018-02-01,typography,some,1
2018-02-01,printing,some,2
2018-02-01,"art in Wales",some,1
2018-02-01,Eisteddfodau,some,1
2018-02-01,Ballads,some,1
2018-02-01,"Welsh broadside",some,1
2018-02-01,"broadside ballads, Welsh",some,1
2018-02-01,"Irish history",some,1
2018-02-01,"Irish politics",some,1
2018-02-01,agriculture,some,6
2018-02-01,"Illich, Ivan",some,1
2018-02-01,"Creole culture",some,1
2018-02-01,"West Indies",some,1
2018-02-01,"Gaelic (Irish)",some,2
2018-02-01,"Rhys, Jean",some,3
2018-02-01,"German language",some,1
2018-02-01,"Bern dialect",some,1
2018-02-01,architecture,some,6
2018-02-01,"Clough, Sir Richard",some,1
2018-02-01,Lusatia,some,1
2018-02-01,Sorbs,some,1
2018-02-01,"Sauerwein, Georg",some,1
2018-02-01,"short story",some,26
2018-02-01,"Arts Council",some,1
2018-02-01,drama,some,6
2018-02-01,"Durrenmatt, Friedrich",some,1
2018-02-01,"Thoms, R.S.",some,1
2018-02-01,Bangor,some,1
2018-02-01,"University College",some,1
2018-02-01,"Thomas, Edward",some,1
2018-02-01,"Thomas, Helen",some,1
2018-02-01,"Irish language",some,1
2018-02-01,"Breton language",some,1
2018-02-01,Gypsies,some,4
2018-02-01,Roma,some,1
2018-02-01,society,some,1
2018-02-01,Gaelic,some,1
2018-02-01,Scottish,some,3
2018-02-01,"Colonialism, internal",some,1
2018-02-01,"Wales as a colony",some,1
2018-02-01,"Lord, Peter",some,1
2018-02-01,sculpture,some,4
2018-02-01,"Humphreys, Emyr",some,3
2018-02-01,China,some,1
2018-02-01,Catalunya,some,1
2018-02-01,"Garlick, Raymond",some,2
2018-02-01,"Brown, George Mackay",some,1
2018-02-01,"Council of Europe",some,1
2018-02-01,"European Community",some,5
2018-02-01,football,some,5
2018-02-01,"social history",some,1
2018-02-01,marriage,some,3
2018-02-01,Canada,some,1
2018-02-01,"Politics, Quebec",some,1
2018-02-01,"Bevan, Aneurin",some,1
2018-02-01,rural,some,1
2018-02-01,"creative writing",some,3
2018-02-01,"Scottish literature",some,2
2018-02-01,teaching,some,5
2018-02-01,psycho-sociology,some,1
2018-02-01,psychology,some,2
2018-02-01,French,some,1
2018-02-01,Chapels,some,1
2018-02-01,"south Wales",some,1
2018-02-01,regionalisation,some,1
2018-02-01,"poetry (Welsh)",some,2
2018-02-01,"international relations",some,1
2018-02-01,"foreign relations",some,1
2018-02-01,"Williams, Waldo",some,1
2018-02-01,War,some,2
2018-02-01,photography,some,7
2018-02-01,"Cymdeithas yr Iaith Gymraeg",some,4
2018-02-01,"Children's books",some,1
2018-02-01,"Lindgren, Astrid",some,1
2018-02-01,"children's literature",some,5
2018-02-01,pubs,some,1
2018-02-01,Kurds,some,2
2018-02-01,"Plaid Cymru",some,8
